VCCS Course Number,VCCS Course Title,VCCS Credits,VT Course Number,VT Course Title,VT Credits,Comments

FOR 227	TIMBER HARVESTING	4	FREC 3714 + FREC 2XXX	FOREST HARVESTING + ELECTIVE	3+1	
FOR 245	FOREST PRODUCTS I	2	SBIO 1XXX	SUSTAINABLE BIOMATERIALS ELECTIVE	2	
FOR 265	URBAN FORESTRY	4	FREC 2134 + FREC 2254	PLANTS AND GREENSPACES IN URBAN COMMUNITIES + ARBORICULTURE FIELD SKILLS	3+1	
FRE 101	BEGINNING FRENCH I	4	FR 1105 + FR 1XXP	ELEM FRENCH + FR ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
FRE 102	BEGINNING FRENCH II	4	FR 1106 + FR 1XXP	ELEM FRENCH + FR ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
FRE 111	CONVERSATION IN FRENCH I	3	FR 2XXX	FRENCH ELECTIVE	3	
FRE 112	CONVERSATION IN FRENCH II	3	FR 2XXX	FRENCH ELECTIVE	3	
FRE 201	INTERMEDIATE FRENCH I	3	FR 2105	INTERMEDIATE FRENCH	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
FRE 202	INTERMEDIATE FRENCH II	3	FR 2106	INTERMEDIATE FRENCH	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
FRE 203	INTERMEDIATE FRENCH I-II	3-4	FR 2105 OR FR 2105 + FR 2XXX	INTERMEDIATE FRENCH OR INTERMEDIATE FRENCH + FRENCH ELECTIVE	3 or 3+1	
FRE 204	INTERMEDIATE FRENCH I-II	3-4	FR 2106 OR FR 2106 + FR 2XXX	INTERMEDIATE FRENCH OR INTERMEDIATE FRENCH + FRENCH ELECTIVE	3 or 3+1	
FRE 211	INTERMEDIATE FRENCH CONVERSATION I-II	3-4	FR 2XXX	FRENCH ELECTIVE	3-4	
FRE 212	INTERMEDIATE FRENCH CONVERSATION I-II	3-4	FR 2XXX	FRENCH ELECTIVE	3-4	
FUR	ALL FURNITURE AND UPHOLSTERY COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
GEO 199	SUPERVISED STUDY	1-5	GEOS 2XXX	GEOSCIENCES ELECTIVE	1-5	
GEO 200	INTRODUCTION TO PHYSICAL GEOGRAPHY	3	GEOG 1104	INTRODUCTION TO PHYSICAL GEOGRAPHY	3	
GEO 210	PEOPLE AND THE LAND: INTRO TO CULTURAL GEOGRAPHY	3	GEOG 1004	INTRODUCTION TO HUMAN GEOGRAPHY	3	
GEO 220	WORLD REGIONAL GEOGRAPHY	3	GEOG 1014	WORLD REGIONS	3	
GEO 225	ECONOMIC GEOGRAPHY	3	GEOG 2134	GEOGRAPHY OF THE GLOBAL ECONOMY	3	
GEO 230	POLITICAL GEOGRAPHY	3	GEOG 2XXX	GEOG ELECTIVE	3	
GER 101	BEGINNING GERMAN I	4	GER 1105 + GER 1XXP	ELEMENTARY GERMAN + ELECT	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
GER 102	BEGINNING GERMAN II	4	GER 1106 + GER 1XXP	ELEMENTARY GERMAN + ELECT	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
GER 201	INTERMEDIATE GERMAN I	3	GER 2105	INTERMEDIATE GERMAN	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
GER 202	INTERMEDIATE GERMAN II	3	GER 2106	INTERMEDIATE GERMAN	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
GIS 101	INTRODUCTION TO GEOSPATIAL TECHNOLOGY I	3	GEOG 1084/FREC 1004	DIGITAL PLANET	3	
GIS 102	INTRODUCTION TO GEOSPATIAL TECHNOLOGY II	3	GEOG 2XXX	GEOG ELECTIVE	3	
GIS 200	GEOGRAPHICAL INFORMATION SYSTEMS I	3-4	GEOG 2084 OR GEOG 2084 + GEOG 2XXX	PRINCIPLES OF GEOGRAPHIC INFORMATION SYSTEMS OR PRINCIPLES OF GEOGRAPHIC INFORMATION SYSTEMS AND & GEOGRAPHY ELECTIVE	3 OR 3+1	
GIS 201	GEOGRAPHICAL INFORMATION SYSTEMS II	3-4	GEOG 2XXX	GEOG ELECTIVE	3-4	
GIS 203	CARTOGRAPHY FOR GIS	3-4	GEOG 2XXX	GEOG ELECTIVE	3-4	
GIS 205	GIS 3-DIMENSIONAL ANALYSIS	3-4	GEOG 2XXX	GEOG ELECTIVE	3-4	
GIS 210	UNDERSTANDING GEOGRAPHIC DATA	3-4	GEOG 2XXX	GEOG ELECTIVE	3-4	
GIS 255	EXPLORING OUR EARTH: INTRODUCTION TO REMOTE SENSING	3-4	GEOG 2XXX	GEOG ELECTIVE	3-4	
GIS 290	COORDINATED INTERNSHIP	1-5	NR 2XXX	NATURAL RESOURCES ELECTIVE	1-5	COLLEGE OF NATURAL RESOURCES WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
GIS 295	TOPICS IN	1-5	NR 2XXX	NATURAL RESOURCES ELECTIVE	1-5	COLLEGE OF NATURAL RESOURCES WILL CONSIDER DIRECT EQUIVALENT CREDIT WHEN SYLLABUS IS PROVIDED.
GOL 105	PHYSICAL GEOLOGY	4	GEOS 1004 + 1104	EARTH SCIENCE + LAB	3+1	
GOL 106	HISTORICAL GEOLOGY	4	GEOS 1014 + 1XXP	EVOLUTION OF THE EARTH-LIFE SYSTEM	3+1	
GOL 110	EARTH SYSTEMS: AN ENVIRONMENTAL GEOLOGY PERSPECTIVE	4	GEOS 1004 + 1104	EARTH SCIENCE + LAB	3+1	
GOL 111	OCEANOGRAPHY I	4	GEOS 1XXX4	GEOS ELECTIVE	4	APPLIES TO PATHWAY 4, GENERAL EDUCATION
GOL 112	OCEANOGRAPHY II	4	GEOS 1XXX4	GEOS ELECTIVE	4	APPLIES TO PATHWAY 4, GENERAL EDUCATION
GOL 135	FIELD STUDIES IN GEOLOGY	1-2	GEOS 1XXX	GEOS ELECTIVE	1-2	
GOL 190	COORDINATED INTERNSHIP	1-5	VT XXXX	NO VIRGINIA TECH CREDIT	0	
GOL 193	STUDIES IN	1-5	GEOS 1XXX	GEOS ELECTIVE	1-5	
GOL 195	TOPICS IN	1-5	GEOS 1XXX	GEOS ELECTIVE	1-5	
GOL 196	ON-SITE TRAINING	1-5	VT XXXX	NO VIRGINIA TECH CREDIT	0	
GOL 197	COOPERATIVE EDUCATION	1-5	VT XXXX	NO VIRGINIA TECH CREDIT	0	
GOL 198	SEMINAR AND PROJECT	1-5	GEOS 1XXX	GEOS ELECTIVE	1-5	
GOL 199	SUPERVISED STUDY	1-5	VT XXXX	NO VIRGINIA TECH CREDIT	0	
GOL 206	PALEONTOLOGY	4	GEOS 2XXX	GEOS ELECTIVE	4	
GOL 207	MINERALOGY	4	GEOS 2XXX	GEOS ELECTIVE	4	
GOL 225	ENVIRONMENTAL GEOLOGY	4	GEOS 2XXX	GEOS ELECTIVE	4	
GOL 290	COORDINATED INTERNSHIP	1-5	VT XXXX	NO VIRGINIA TECH CREDIT	0	
GOL 293	STUDIES IN	1-5	GEOS 2XXX	GEOS ELECTIVE	1-5	
GOL 295	TOPICS IN	1-5	GEOS 2XXX	GEOS ELECTIVE	1-5	
GOL 296	ON-SITE TRAINING	1-5	VT XXXX	NO VIRGINIA TECH CREDIT	0	
GOL 297	COOPERATIVE EDUCATION	1-6	VT XXXX	NO VIRGINIA TECH CREDIT	0	
GOL 298	SEMINAR AND PROJECT	1-5	GEOS 2XXX OR GEOS 2004	GEOSCIENCES ELECTIVE OR GEOS CAREER AND PROFESSIONAL DEVELOPMENT	1-5	
GOL 299	SUPERVISED STUDY	1-5	VT XXXX	NO VIRGINIA TECH CREDIT	0	
GRE 101	BEGINNING ANCIENT GREEK I	4	GR 1105+GR 1XXP	CLASSICAL AND NEW TESTAMENT GREEK + ELECTIVE	4	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
GRE 102	BEGINNING ANCIENT GREEK II	4	GR 1106+GR 1XXP	CLASSICAL AND NEW TESTAMENT GREEK + ELECTIVE	4	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
GWR	ALL GROUND WATER RESOURCES COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
HBR	ALL HEBREW COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
HIM 101	HEALTH INFORMATION TECHNOLOGY I	4	HNFE 1XXX	HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	4	
HIM 103	HEALTH INFORMATION TECHNOLOGY II	2	HNFE 1XXX	HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	2	
HIM 111	MEDICAL TERMINOLOGY I	2-3	HNFE 2XXX OR HNFE 2204	HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE OR MEDICAL TERMINOLOGY	2 or 3	HNFE 2204 IS AWARDED ONLY WHEN THE 3 CREDIT HOUR COURSE IS COMPLETED AT THE VCCS.
HIM 111 + HIM 112	MEDICAL TERMINOLOGY I + MEDICAL TERMINOLOGY II	2-3 + 2-3	HNFE 2204 + HNFE 2XXX	MEDICAL TERMINOLOGY + HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	3 + 1-3	
HIM 111 + HIM 113	MEDICAL TERMINOLOGY I + MEDICAL TERMINOLOGY AND DISEASE PROCESSES I	2-3 + 3	HNFE 2204 + HNFE 2XXX	MEDICAL TERMINOLOGY + HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	3 + 2-3	
HIM 112	MEDICAL TERMINOLOGY II	2-3	HNFE 1XXX	HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	2-3	
HIM 113	MEDICAL TERMINOLOGY AND DISEASE PROCESSES I	3	HNFE 2204	MEDICAL TERMINOLOGY	3	
HIN	ALL HINDI COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
HIS 101	WESTERN CIVILIZATIONS PRE-1600 CE	3	HIST 1025	INTRO EUROPEAN HISTORY	3	
HIS 102	WESTERN CIVILIZATIONS POST-1600 CE	3	HIST 1026	INTRO EUROPEAN HISTORY	3	
HIS 111	WORLD CIVILIZATIONS PRE-1500 CE	3	HIST 1215	INTRO TO WORLD HISTORY	3	
HIS 112	WORLD CIVILIZATIONS POST-1500 CE	3	HIST 1216	INTRO TO WORLD HISTORY	3	
HIS 121	UNITED STATES HISTORY TO 1877	3	HIST 1115	HISTORY OF THE U.S.	3	
HIS 122	UNITED STATES HISTORY SINCE 1865	3	HIST 1116	HISTORY OF THE U.S.	3	
HIS 125	HISTORY OF THE AMERICAN INDIAN	3	AINS 1104	INTRODUCTION TO AMERICAN INDIANS STUDIES	3	
HIS 126	WOMEN IN WORLD HISTORY	3	HIST 2124	CRITICAL ISSUES IN WORLD HISTORY	3	HIST 2124 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 127	WOMEN IN AMERICAN HISTORY	3	HIST 2104	CRITICAL ISSUES IN U.S. HISTORY	3	HIST 2104 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 135	HISTORY OF THE CONTEMPORARY WORLD	3	HIST 1XXX	HISTORY ELECTIVE	3	
HIS 141	AFRICAN-AMERICAN HISTORY I	3	HIST 2275	AFRICAN-AMERICAN HISTORY	3	
HIS 142	AFRICAN-AMERICAN HISTORY II	3	HIST 2276	AFRICAN-AMERICAN HISTORY	3	
HIS 155	LIFE IN COLONIAL VIRGINIA	3	HIST 2104*	CRITICAL ISSUES IN U.S. HISTORY	3	HIST 2104 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 180	HISTORICAL ARCHAEOLOGY	3	ART 1XXX	ART ELECTIVE	3	
HIS 183	SURVEY OF MUSEUM PRACTICE	3	HIST 1XXX	HISTORY ELECTIVE	3	
HIS 186	COLLECTIONS MANAGEMENT	3	HIST 1XXX	HISTORY ELECTIVE	3	
HIS 187	INTERPRETING MATERIAL CULTURE	3	ART 1XXX	ART ELECTIVE	3	
HIS 203	HISTORY OF AFRICAN CIVILIZATION	3	HIST 1515	HISTORY OF AFRICA	3	
HIS 204	HISTORY OF AFRICAN CIVILIZATIONS II	3	HIST 1516	HISTORY OF AFRICA	3	
HIS 205	LOCAL HISTORY	3	HIST 2104	TOPICS AND CRITICAL ISSUES IN U.S. HISTORY	3	HIST 2104 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 218	INTRODUCTION TO DIGITAL HISTORY	3	HIST 3774	DIGITAL HISTORY	3	
HIS 225	TOPICS IN EUROPEAN HISTORY I	3	HIST 2114	CRITICAL ISSUES IN EUROPEAN HISTORY	3	HIST 2114 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 226	TOPICS IN EUROPEAN HISTORY II	3	HIST 2114	CRITICAL ISSUES IN EUROPEAN HISTORY	3	HIST 2114 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 231	INTRODUCTION TO LATIN AMERICAN HISTORY	3	HIST 1224	INTRO TO LATIN AMERICA	3	
HIS 232	HISTORY OF LATIN AMERICAN CIVILIZATIONS II	3	HIST 1XXX	HISTORY ELECTIVE	3	
HIS 241	HISTORY OF RUSSIA I	3	HIST 2114	CRITICAL ISSUES IN EUROPEAN HISTORY	3	HIST 2114 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 242	HISTORY OF RUSSIA II	3	HIST 2114	CRITICAL ISSUES IN EUROPEAN HISTORY	3	HIST 2114 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 243	HISTORY OF THE ANCIENT WORLD I	3	HIST 1024	ANCIENT HISTORY	3	
HIS 251	HISTORY OF MIDDLE EAST CIVILIZATION I	3	HIST 2345	HIST MIDDLE EAST	3	
HIS 252	HISTORY OF MIDDLE EAST CIVILIZATION II	3	HIST 2346	HIST MIDDLE EAST	3	
HIS 253	HISTORY OF ASIAN CIVILIZATIONS I	3	HIST 2124	TOPICS AND CRITICAL ISSUES IN WORLD HISTORY	3	HIST 2124 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 254	HISTORY OF MODERN EAST ASIAN CIVILIZATIONS	3	HIST 2124	TOPICS AND CRITICAL ISSUES IN WORLD HISTORY	3	HIST 2124 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 256	HISTORY OF JAPANESE CULTURE & INSTITUTIONS	3	HIST 2364	HISTORY OF JAPAN	3	
HIS 261	TOPICS IN CULTURAL ETHNICITY I	3	HIST 2104	TOPICS AND CRITICAL ISSUES IN US HISTORY	3	HIST 2104 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 262	UNITED STATES HISTORY IN FILM	3	HIST 3694	HISTORY THROUGH FILM	3	
HIS 266	MILITARY HISTORY OF THE CIVIL WAR	3	HIST 2104	TOPICS AND CRITICAL ISSUES IN US HISTORY	3	HIST 2104 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 267	THE SECOND WORLD WAR	3	HIST 3544	WORLD WAR II	3	
HIS 268	THE AMERICAN CONSTITUTION	3	HIST 2104*	TOPICS AND CRITICAL ISSUES IN US HISTORY	3	HIST 2104 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 269	CIVIL WAR & RECONSTUCTION	3	HIST 2104*	TOPICS AND CRITICAL ISSUES IN US HISTORY	3	HIST 2104 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 270	AMERICA IN THE GILDED AGE	3	HIST 2104*	TOPICS AND CRITICAL ISSUES IN US HISTORY	3	HIST 2104 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 271	THE AMERICAN FRONTIER: 1607-1890	3	HIST 2104*	TOPICS AND CRITICAL ISSUES IN US HISTORY	3	HIST 2104 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 276	UNITED STATES HISTORY SINCE WORLD WAR II	3	HIST 2104*	TOPICS AND CRITICAL ISSUES IN US HISTORY	3	HIST 2104 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 277	THE AMERICAN EXPERIENCE IN VIETNAM	3	HIST 2104*	TOPICS AND CRITICAL ISSUES IN US HISTORY	3	HIST 2104 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 279	AGE OF THE AMERICAN REVOLUTION	3	HIST 3104	AMERICAN REVOLUTION	3	
HIS 280	AMERICAN FOREIGN POLICY SINCE 1890	3	HIST 2104*	TOPICS AND CRITICAL ISSUES IN US HISTORY	3	HIST 2104 IS A VARIABLE CONTENT COURSE WHICH MAY BE TAKEN ON DIFFERENT TOPICS FOR UP TO 9 HOURS OF TRANSFER CREDIT.
HIS 281	HISTORY OF VIRGINIA I	3	HIST 3224	HISTORY OF VIRGINIA	3	
HLT 110	PERSONAL AND COMMUNITY HEALTH	3	PHS 1514	PERSONAL HEALTH	3	
HLT 115	INTRODUCTION TO PERSONAL AND COMMUNITY HEALTH	1	PHS 1XXX	PHS ELECTIVE	1	
HLT 116	INTRODUCTION TO PERSONAL WELLNESS CONCEPTS	2-3	PHS 1XXX or PHS 1514	POPULATION HEALTH SCIENCE ELECTIVE or PERSONAL HEALTH	2-3	
HLT 121	SUBSTANCE ABUSE: PREVENTION AND TREATMENT	3	PHS 1XXX	POPULATION HEALTH SCIENCE ELECTIVE	3	
HLT 125	ANATOMY AND PHYSIOLOGY FOR EXERCISE SCIENCE	3	HNFE 2XXX	HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	3	
HLT 130	NUTRITION & DIET THERAPY	1-2	HNFE 1XXX	HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	1-2	
HLT 135	CHILD HEALTH & NUTRITION	3	HD 1XXX	ELECTIVE	3	
HLT 138	PRINCIPLES OF NUTRITION	1-2	HNFE 1XXX	HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	1-2	
HLT 141	INTRODUCTION TO MEDICAL TERMINOLOGY	1-2	HNFE 1XXX	HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	1-2	
HLT 143	MEDICAL TERMINOLOGY	3	HNFE 2204	MEDICAL TERMINOLOGY	3	
HLT 143 + 144	MEDICAL TERMINOLOGY AND MEDICAL TERMINOLOGY II	3+3	HNFE 2204 + 1XXX	MEDICAL TERMINOLOGY + ELECTIVE	3+3	
HLT 144	MEDICAL TERMINOLOGY II	3	HNFE 2204	MEDICAL TERMINOLOGY	3	
HLT 155	CURRENT ISSUES & HEALTH CARE	2	PHS 1XXX	PHS ELECTIVE	2	
HLT 156	HEALTH CARE FOR ATHLETIC INJURIES	2-3	HNFE 2824 OR HNFE 2824 + HNFE 2XXX	PREVENTION AND CARE OF ATHLETIC INJURIES OR PREVENTION AND CARE OF ATHLETIC INJURIES + HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	2 OR 2+1	
HLT 160	PERSONAL HEALTH AND FITNESS	3	PHS 1514	PERSONAL HEALTH	3	
HLT 200	HUMAN SEXUALITY	3	HD 2XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HLT 204	WOMEN'S HEALTH	3	PHS 2XXX	PHS ELECTIVE	3	
HLT 206	INTRODUCTION TO KINESIOLOGY	3	HNFE 1XXX	HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	3	COURSE IS NOT A SUBSTITUTE FOR HNFE 3804.
HLT 208	FITNESS AND EXERCISE TRAINING	3	HNFE 2XXX	HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	3	
HLT 215	PERSONAL STRESS MANAGEMENT	3	HNFE 2XXX	HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	3	
HLT 220	CONCEPTS OF DISEASE	3	PHS 2XXX	PHS ELECTIVE	3	
HLT 228	INTRODUCTION TO PUBLIC HEALTH	3	PHS 2004	INTRODUCTION TO PUBLIC HEALTH	3	
HLT 230	PRINCIPLES OF NUTRITION	3	HNFE 1004	FOOD & NUTRITION	3	
HLT 232	HEALTHY AND ACTIVE CLASSROOMS	3	EDCI 2XXX	EDCI ELECTIVE	3	
HLT 240	CONSUMER HEALTH EDUCATION	3	PHS 2XXX	PHS ELECTIVE	3	
HLT 250	GENERAL PHARMACOLOGY	2-3	HNFE 2XXX	HUMAN NUTRITION, FOODS, AND EXERCISE ELECTIVE	2-3	
HMS 100	INTRODUCTION TO HUMAN SERVICES	3	HD 1XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 106	WORKING WITH DEATH AND DYING	3	HD 1XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 121	BASIC COUNSELING SKILLS I	3	HD 1XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 122	BASIC COUNSELING SKILLS II	3	HD 1XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 139	COMMUNITY RESOURCES AND SERVICES	3	HD 1XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 141	GROUP DYNAMICS I	3	HD 1XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 142	GROUP DYNAMICS II	3	HD 1XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 161	PROFESSIONAL SKILL DEVELOPMENT FOR HUMAN SERVICES	3	HD 1XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 162	COMMUNICATION SKILLS FOR HUMAN SERVICES PROFESSIONALS	3	HD 1XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 170	CREATIVITY AND YOUTH ENGAGEMENT	3	HD 1XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 171	ADVANCING YOUTH DEVELOPMENT	2-3	HD 1XXX	HUMAN DEVELOPMENT ELECTIVE	2-3	
HMS 220	ADDICTION AND PREVENTION	3	HD 2XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 225	FUNCTIONAL FAMILY INTERVENTION	3	HD 2XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 226	HELPING ACROSS CULTURES	3	HD 2XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 227	THE HELPER AS A CHANGE AGENT	3	HD 2XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 228	PRODUCTIVE PROBLEM-SOLVING	3	HD 2XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 230	ETHICS IN HUMAN SERVICES	3	HD 2XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 231	GERONTOLOGY I	3	HD 2XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 231 + 232	GERONTOLOGY I, II	3+3	HD 2004 + HD 2XXX	HUMAN DEVELOPMENT II: ADULTHOOD & AGING + HUMAN DEVELOPMENT ELECTIVE	3+3	MUST TAKE BOTH COURSES TO RECEIVE HD 2004.
HMS 232	GERONTOLOGY II	3	HD 2XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 236	GERONTOLOGY	3	HD 2XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 250	PRINCIPLES OF CASE MANAGEMENT	3	HD 2XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 251	SUBSTANCE ABUSE I	3	PHS 2XXX	POPULATION HEALTH SCIENCES ELECTIVE	3	
HMS 252	SUBSTANCE ABUSE II	3	PHS 2XXX	POPULATION HEALTH SCIENCES ELECTIVE	3	
HMS 261	HUMAN BEHAVIOR I	3	HD 2XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HMS 262	HUMAN BEHAVIOR II	3	HD 2XXX	HUMAN DEVELOPMENT ELECTIVE	3	
HRI 101	HOTEL-RESTAURANT ORGANIZATION AND MANAGEMENT I	3	HTM 1414	INTRO TO HOSPITALITY AND TOURISM MANAGEMENT	3	
HRI 102	HOTEL-RESTAURANT ORGANIZATION AND MANAGEMENT II	3	HTM 1XXX	HTM ELECTIVE	3	
HRI 103	INTRODUCTION TO MEETING PLANNING	3	HTM 2474	INTRO TO MEETINGS & CONVENTION MGMT	3	
HRI 105	INTRODUCTION TO CULINARY ARTS	1	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	1	
HRI 106	PRINCIPLES OF CULINARY ARTS I-II	3	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 107	PRINCIPLES OF CULINARY ARTS I-II	3	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 109	INTRODUCTION TO RESTAURANT MANAGEMENT	2	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	2	
HRI 115	FOOD SERVICE MANAGERS SANITATION CERTIFICATION	1	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	1	
HRI 119	APPLIED NUTRITION FOR FOOD SERVICE	2-3	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	2-3	
HRI 120	PRINCIPLES OF FOOD PREPARATION	4	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	4	
HRI 122	APPLIED NUTRITION FOR FOOD SERVICE LAB	1	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	1	
HRI 126	THE ART OF GARNISHING	1	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	1	
HRI 128	PRINCIPLES OF BAKING	3	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 134	FOOD AND BEVERAGE SERVICE MANAGEMENT	3	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 136	STOREROOM OPERATIONS AND INVENTORY MANAGEMENT LAB	1	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	1	
HRI 138	COMMERCIAL FOOD PRODUCTION MANAGEMENT	3	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
